datetime,power_mw,energy_mwh,system_name,system_capacity_mw,data_source,processed_date
1990-10-14 11:00:00,5.085,5.085,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-14 12:00:00,5.085,5.085,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-14 13:00:00,5.084,5.084,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-14 14:00:00,4.699,4.699,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-14 15:00:00,3.81,3.81,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-14 16:00:00,2.375,2.375,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-14 17:00:00,0.962,0.962,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-14 18:00:00,0.068,0.068,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-14 19:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-14 20:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-14 21:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-14 22:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-14 23:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 00:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 01:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 02:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 03:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 04:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 05:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 06:00:00,0.748,0.748,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 07:00:00,2.042,2.042,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 08:00:00,3.516,3.516,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 09:00:00,4.533,4.533,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 10:00:00,5.069,5.069,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 11:00:00,5.084,5.084,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 12:00:00,5.084,5.084,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 13:00:00,4.358,4.358,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 14:00:00,4.062,4.062,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 15:00:00,2.618,2.618,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 16:00:00,1.944,1.944,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 17:00:00,0.9,0.9,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 18:00:00,0.067,0.067,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 19:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 20:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 21:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 22:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-15 23:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 00:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 01:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 02:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 03:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 04:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 05:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 06:00:00,0.747,0.747,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 07:00:00,2.059,2.059,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 08:00:00,3.519,3.519,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 09:00:00,4.563,4.563,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 10:00:00,5.068,5.068,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 11:00:00,5.084,5.084,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 12:00:00,5.084,5.084,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 13:00:00,5.083,5.083,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 14:00:00,4.664,4.664,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 15:00:00,3.769,3.769,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 16:00:00,2.408,2.408,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 17:00:00,0.996,0.996,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 18:00:00,0.079,0.079,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 19:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 20:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 21:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 22:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-16 23:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 00:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 01:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 02:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 03:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 04:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 05:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 06:00:00,0.804,0.804,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 07:00:00,2.161,2.161,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 08:00:00,3.644,3.644,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 09:00:00,4.616,4.616,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 10:00:00,5.083,5.083,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 11:00:00,5.084,5.084,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 12:00:00,5.084,5.084,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 13:00:00,5.083,5.083,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 14:00:00,4.643,4.643,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 15:00:00,3.705,3.705,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 16:00:00,2.35,2.35,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 17:00:00,0.976,0.976,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 18:00:00,0.08,0.08,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 19:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 20:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 21:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 22:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-17 23:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 00:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 01:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 02:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 03:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 04:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 05:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 06:00:00,0.777,0.777,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 07:00:00,2.092,2.092,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 08:00:00,3.521,3.521,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 09:00:00,4.557,4.557,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 10:00:00,5.058,5.058,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 11:00:00,5.084,5.084,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 12:00:00,5.083,5.083,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 13:00:00,5.082,5.082,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 14:00:00,4.552,4.552,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 15:00:00,2.658,2.658,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 16:00:00,1.313,1.313,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 17:00:00,0.348,0.348,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 18:00:00,0.019,0.019,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 19:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 20:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 21:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 22:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-18 23:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 00:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 01:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 02:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 03:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 04:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 05:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 06:00:00,0.49,0.49,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 07:00:00,1.304,1.304,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 08:00:00,1.726,1.726,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 09:00:00,3.501,3.501,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 10:00:00,3.927,3.927,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 11:00:00,3.916,3.916,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 12:00:00,5.001,5.001,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 13:00:00,3.387,3.387,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 14:00:00,2.838,2.838,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 15:00:00,2.461,2.461,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 16:00:00,1.292,1.292,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 17:00:00,0.446,0.446,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 18:00:00,0.045,0.045,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 19:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 20:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 21:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 22:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-19 23:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 00:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 01:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 02:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 03:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 04:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 05:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 06:00:00,0.894,0.894,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 07:00:00,2.346,2.346,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 08:00:00,3.88,3.88,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 09:00:00,4.751,4.751,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 10:00:00,5.085,5.085,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 11:00:00,5.085,5.085,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 12:00:00,5.085,5.085,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 13:00:00,5.085,5.085,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 14:00:00,4.828,4.828,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 15:00:00,4.059,4.059,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 16:00:00,2.587,2.587,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 17:00:00,1.093,1.093,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 18:00:00,0.122,0.122,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 19:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 20:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 21:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 22:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-20 23:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 00:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 01:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 02:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 03:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 04:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 05:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 06:00:00,0.901,0.901,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 07:00:00,2.35,2.35,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 08:00:00,3.88,3.88,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 09:00:00,4.745,4.745,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 10:00:00,5.085,5.085,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 11:00:00,5.085,5.085,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 12:00:00,5.085,5.085,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 13:00:00,5.085,5.085,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 14:00:00,4.812,4.812,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 15:00:00,4.02,4.02,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 16:00:00,2.555,2.555,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 17:00:00,1.082,1.082,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 18:00:00,0.118,0.118,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 19:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 20:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 21:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 22:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-21 23:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 00:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 01:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 02:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 03:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 04:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 05:00:00,0.0,0.0,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 06:00:00,0.899,0.899,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 07:00:00,2.327,2.327,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 08:00:00,3.6,3.6,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 09:00:00,3.953,3.953,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 10:00:00,4.605,4.605,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 11:00:00,4.754,4.754,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 12:00:00,5.042,5.042,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 13:00:00,4.851,4.851,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
1990-10-22 14:00:00,4.594,4.594,5.2MW tracking solar Hay2,5.2,Solar PV tracking 5.2MW.csv,2025-10-16 19:53:46
